speaker_id,utterance_id,transcript,natural_audio_path,synthetic_audio_path,natural_embedding_path,synthetic_embedding_path,dataset_split
p239,p239_026,"The Government, however, insists the company is not for sale.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_026_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_026_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_026.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_026.npy,train
p239,p239_027,And so was a photograph.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_027_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_027_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_027.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_027.npy,train
p239,p239_028,We are not aware of any British casualties at this stage.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_028_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_028_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_028.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_028.npy,train
p239,p239_029,There isn't the seriousness of other businesses.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_029_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_029_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_029.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_029.npy,train
p239,p239_030,It is about control of our economy.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_030_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_030_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_030.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_030.npy,train
p239,p239_031,There was a rush of water.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_031_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_031_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_031.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_031.npy,train
p239,p239_032,That's all I was trying to do today.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_032_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_032_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_032.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_032.npy,train
p239,p239_033,"Nonetheless, the overall picture is healthy.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_033_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_033_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_033.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_033.npy,train
p239,p239_034,Drink and petrol prices remain untouched.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_034_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_034_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_034.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_034.npy,train
p239,p239_035,I might well have done so already.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_035_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_035_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_035.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_035.npy,train
p239,p239_036,That can cost him a fortune.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_036_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_036_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_036.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_036.npy,train
p239,p239_037,He works at the airport.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_037_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_037_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_037.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_037.npy,train
p239,p239_038,How do you take them away?,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_038_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_038_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_038.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_038.npy,train
p239,p239_039,"However, there is an issue, isn't there?",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_039_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_039_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_039.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_039.npy,train
p239,p239_040,"After the match, do you?",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_040_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_040_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_040.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_040.npy,train
p239,p239_041,Has the conflict started?,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_041_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_041_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_041.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_041.npy,train
p239,p239_042,Have I really come to this?,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_042_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_042_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_042.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_042.npy,train
p239,p239_043,This matter has still to come before the European Parliament.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_043_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_043_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_043.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_043.npy,train
p239,p239_044,It carried a double message.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_044_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_044_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_044.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_044.npy,train
p239,p239_045,Overall it has been deeply frustrating and disappointing.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p239\p239_045_mic1.flac,D:\vocalis_3.0\data\synthetic\p239\p239_045_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p239\p239_045.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p239\p239_045.npy,train
p244,p244_001,Please call Stella.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_001_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_001_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_001.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_001.npy,train
p244,p244_002,Ask her to bring these things with her from the store.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_002_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_002_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_002.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_002.npy,train
p244,p244_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_003_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_003_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_003.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_003.npy,train
p244,p244_004,We also need a small plastic snake and a big toy frog for the kids.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_004_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_004_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_004.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_004.npy,train
p244,p244_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_005_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_005_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_005.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_005.npy,train
p244,p244_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_006_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_006_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_006.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_006.npy,train
p244,p244_007,The rainbow is a division of white light into many beautiful colors.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_007_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_007_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_007.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_007.npy,train
p244,p244_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_008_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_008_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_008.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_008.npy,train
p244,p244_009,"There is , according to legend, a boiling pot of gold at one end.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_009_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_009_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_009.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_009.npy,train
p244,p244_010,"People look, but no one ever finds it.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_010_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_010_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_010.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_010.npy,train
p244,p244_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_011_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_011_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_011.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_011.npy,train
p244,p244_012,Throughout the centuries people have explained the rainbow in various ways.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_012_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_012_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_012.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_012.npy,train
p244,p244_013,Some have accepted it as a miracle without physical explanation.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_013_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_013_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_013.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_013.npy,train
p244,p244_014,To the Hebrews it was a token that there would be no more universal floods.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_014_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_014_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_014.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_014.npy,train
p244,p244_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_015_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_015_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_015.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_015.npy,train
p244,p244_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_016_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_016_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_016.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_016.npy,train
p244,p244_017,Others have tried to explain the phenomenon physically.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_017_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_017_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_017.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_017.npy,train
p244,p244_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_018_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_018_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_018.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_018.npy,train
p244,p244_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_019_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_019_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_019.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_019.npy,train
p244,p244_020,Many complicated ideas about the rainbow have been formed.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_020_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_020_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_020.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_020.npy,train
p244,p244_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_022_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_022_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_022.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_022.npy,train
p244,p244_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_023_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_023_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_023.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_023.npy,train
p244,p244_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_024_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_024_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_024.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_024.npy,train
p244,p244_025,We are a service industry.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_025_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_025_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_025.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_025.npy,train
p244,p244_026,It may be good for the soul.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_026_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_026_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_026.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_026.npy,train
p244,p244_027,We want to lift the cup for the fans.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_027_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_027_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_027.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_027.npy,train
p244,p244_028,"I am not interested in the money, it is the principle.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_028_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_028_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_028.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_028.npy,train
p244,p244_029,It is about investing in the future.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_029_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_029_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_029.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_029.npy,train
p244,p244_030,"However, the following year the cancer returned.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_030_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_030_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_030.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_030.npy,train
p244,p244_031,"They were in good humour, too.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_031_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_031_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_031.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_031.npy,train
p244,p244_032,The end result is the same.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_032_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_032_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_032.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_032.npy,train
p244,p244_033,It is on the internet.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_033_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_033_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_033.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_033.npy,train
p244,p244_034,These awards will deliver improvements on the ground.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_034_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_034_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_034.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_034.npy,train
p244,p244_035,"IT shouldn't come as a surprise, but it does.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_035_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_035_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_035.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_035.npy,train
p244,p244_036,This is a central issue.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_036_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_036_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_036.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_036.npy,train
p244,p244_037,History is in the making.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_037_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_037_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_037.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_037.npy,train
p244,p244_038,"Nonetheless, the overall picture is healthy.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_038_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_038_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_038.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_038.npy,train
p244,p244_039,She was there for the start of the campaign.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_039_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_039_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_039.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_039.npy,train
p244,p244_040,She was at the top.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_040_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_040_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_040.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_040.npy,train
p244,p244_041,"In London today, it was business as usual.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p244\p244_041_mic1.flac,D:\vocalis_3.0\data\synthetic\p244\p244_041_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p244\p244_041.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p244\p244_041.npy,train
